50000
1 74774.442755 49703.832236
2 34687.787511 42673.387231
3 69542.784048 23280.247971
4 7105.914981 75604.969585
5 77839.286888 81582.613912
6 7992.949666 44968.109867
7 98234.236690 38789.336695
8 16825.538790 39157.492822
9 75109.233337 33264.652000
10 89444.237396 4807.017103
11 66706.687649 20975.116958
12 44835.749837 42227.848838
13 84256.975481 29083.864248
14 83058.556381 23224.495594
15 41114.379389 39367.324376
16 79392.123094 84818.359554
17 98963.425337 63552.048108
18 23568.369050 40258.279674
19 52371.194686 54006.262906
20 75321.252063 43092.795385
21 28464.839888 26501.859227
22 55234.345246 59216.429334
23 1723.881143 63624.367787
24 95155.990790 80586.281418
25 36793.591763 77370.485208
26 56510.380344 43825.973307
27 99507.628475 54899.084518
28 64143.008128 78007.940773
29 67899.284665 73675.444091
30 84813.500198 64083.913493
31 97535.093212 21358.309276
32 54279.192974 76063.505709
33 45573.100913 2311.985762
34 19277.092531 92434.376418
35 67545.808527 34469.520148
36 27423.928861 35993.155889
37 55037.043146 86489.689028
38 10077.602113 14297.068386
39 83982.391846 8664.846262
40 72224.044801 90427.833872
41 2006.979444 97754.633028
42 7603.485668 9257.489878
43 43708.914354 54025.573448
44 74192.881192 10962.608171
45 70231.405721 42372.659383
46 23792.170567 80349.882260
47 51532.331638 11239.579320
48 75422.471605 4529.126280
49 6017.376686 15376.321042
50 2995.749532 60310.678473
51 89546.930199 78761.625017
52 81730.333440 11845.903594
53 16290.567900 78831.314451
54 76641.548329 73138.741520
55 44648.174968 97971.573039
56 94848.626415 62857.265370
57 48713.170152 32939.880345
58 68854.771378 88146.922539
59 38458.800407 11051.995783
60 38470.886695 35109.776246
61 85454.140377 64998.502639
62 28576.733562 78292.253865
63 16418.128050 21356.694028
64 60607.854639 92652.220773
65 66550.815261 75856.969144
66 15803.135093 27526.169977
67 10499.467689 29296.644420
68 41728.786296 48606.352443
69 86061.733312 63648.226943
70 42148.462410 95536.610339
71 26926.101289 71673.028950
72 47267.494754 17910.308379
73 75965.898130 497.873881
74 48780.403773 84741.896352
75 44468.817041 51631.649911
76 91335.011527 82228.448026
77 12390.250917 79948.434171
78 35328.189872 31082.501734
79 52583.362278 39703.706948
80 29930.712778 79910.810669
81 38405.249796 75303.154955
82 85641.834198 90542.232685
83 64267.454026 55734.283215
84 64363.510700 93445.621947
85 91088.988947 51326.750656
86 1725.521288 61879.182439
87 37211.554122 56512.682039
88 547.295146 20827.950853
89 85072.775596 85759.543193
90 72774.843027 14893.839154
91 67878.188864 29162.384069
92 14133.687050 68288.385671
93 77074.791322 24126.810174
94 60945.611126 78604.402009
95 40526.919493 30318.984600
96 96308.071666 44943.254072
97 50217.549434 93583.088261
98 6625.543473 48977.168233
99 14226.235700 2693.639479
100 49801.098806 35152.563767
101 33242.507009 19623.673272
102 63518.227161 80927.538228
103 14686.450184 92208.271554
104 74029.728527 99958.664704
105 94220.336386 29593.799189
106 6704.441446 60065.869246
107 30955.464964 56126.311041
108 72844.865618 8006.026519
109 30942.990873 46664.981208
110 52073.517333 47707.933628
111 43724.534528 77450.575477
112 5593.406477 94288.639258
113 29691.320154 71728.915407
114 72204.026682 35191.326006
115 32461.093606 15424.473283
116 94843.161857 40583.216685
117 63518.216563 10245.573033
118 75198.011129 74365.262153
119 93782.155099 46498.439612
120 62146.981074 16199.566880
121 86586.478744 2599.194739
122 39292.399088 41679.749936
123 86556.192520 85352.815583
124 3669.792559 60603.680560
125 67136.625642 17067.851610
126 80669.173912 73879.990006
127 11149.683921 30087.322105
128 77525.459449 75696.895670
129 67129.150421 34810.781812
130 9535.376063 86617.343269
131 5524.722645 46676.667645
132 91069.516173 65995.527410
133 22005.057512 24891.330246
134 96463.508884 35627.450299
135 31592.933127 60142.997193
136 59370.496959 73995.944308
137 72936.768520 73171.040600
138 66585.372726 53156.450254
139 24905.951961 42864.283739
140 51588.420244 46008.295354
141 1191.280865 68712.429716
142 26842.272064 78287.700579
143 79315.250836 44041.421724
144 89315.486659 3804.345560
145 4170.548243 12465.052004
146 43667.416035 17028.707347
147 82494.360817 85183.818862
148 72634.569560 15120.518360
149 83576.918012 28682.636317
150 45982.209331 4939.940061
151 47335.902194 33.173662
152 43398.202739 48258.432635
153 45020.137255 80819.934760
154 11327.703208 88230.135614
155 38398.939540 11411.304035
156 40210.247620 37944.522458
157 49546.292656 98991.864948
158 59346.071766 64475.466000
159 14707.559309 42271.789566
160 25199.189021 62093.415132
161 74321.073564 57462.033425
162 87128.869239 89294.364860
163 61120.660732 87725.219946
164 8857.099252 10170.770501
165 80969.566071 23806.774974
166 1732.975572 16207.315178
167 30677.680620 21884.931964
168 36510.655677 94560.708849
169 65431.043115 2848.306741
170 19705.141026 72581.322898
171 3323.132560 64074.987652
172 48396.065422 63285.146618
173 10637.879501 64021.881647
174 80691.516671 24857.383476
175 26849.139710 21753.673820
176 97390.920897 77499.459617
177 3988.848406 44050.652422
178 67968.098514 43592.421867
179 53773.284085 73629.740860
180 32192.912790 91233.834855
181 6375.277871 42395.364178
182 72707.776643 54007.227457
183 72408.362559 11347.171801
184 33817.899489 88953.364568
185 53107.567061 53987.812576
186 54091.697597 36142.222099
187 23153.624946 44929.260870
188 25756.619535 52440.841082
189 98479.387242 37322.562606
190 43046.103484 22967.551885
191 73316.958376 84898.462532
192 36521.358918 49549.102304
193 2477.066739 79328.125338
194 20572.435001 48334.888169
195 98999.589508 42647.649459
196 39833.708329 76444.264923
197 35950.454616 5810.563379
198 8404.444202 73931.637519
199 12099.922424 41652.347564
200 53831.232548 67798.929102
201 91364.609159 70905.743714
202 26408.583602 92269.855186
203 93919.114046 69787.448280
204 58162.207857 83507.681073
