25000
1 13870.457127 2921.780837
2 31142.329937 15667.769172
3 22683.012332 3569.875741
4 13316.197086 39073.822534
5 18496.131076 29882.924547
6 5028.471430 30739.411119
7 28366.889020 26529.050041
8 32528.140661 8287.279176
9 42364.689594 48952.988440
10 12246.888982 28990.878075
11 1322.786145 32365.175738
12 32295.346761 13775.529808
13 42435.652064 10464.347768
14 19891.268578 19921.311956
15 46531.640320 20068.485416
16 13196.107594 15685.062246
17 14113.682872 34368.333996
18 33958.640377 49936.817789
19 24051.671652 17830.789044
20 40575.935520 48517.929686
21 46774.496308 45692.444163
22 2180.837920 39769.239745
23 9736.036500 1391.181308
24 12774.489696 31033.224600
25 20780.039123 20108.085528
26 24381.106894 4600.828897
27 34018.621918 14677.303840
28 17916.042959 49371.396367
29 10488.622388 38481.531523
30 18229.069986 1074.192840
31 46589.803994 19376.977009
32 30241.569526 40765.248774
33 19181.161089 30016.714576
34 46916.437368 5641.471801
35 48757.868268 20586.520168
36 48198.783100 44774.838748
37 12898.504903 48265.376626
38 18679.662761 6055.827090
39 26214.134475 626.622907
40 14242.161769 34770.040569
41 14609.443740 6294.466316
42 28176.833826 34804.049261
43 8936.028696 29329.551242
44 40856.669725 47782.417750
45 12276.404238 13164.017397
46 11876.050981 4977.014102
47 13680.162788 8784.946539
48 41251.925870 15864.667426
49 40164.435061 13737.491009
50 37421.989702 18214.431716
51 44150.046898 1185.317827
52 46146.159489 20523.357595
53 43942.164215 43759.590547
54 17836.890027 26362.453313
55 24339.721778 12148.656823
56 15870.382179 8301.791382
57 8989.852928 13181.974323
58 4206.924775 45398.316460
59 12532.109267 2702.599639
60 31832.472831 14832.444087
61 19000.765768 4004.365720
62 41779.324623 36899.377439
63 44571.922921 28984.535284
64 40743.879463 27153.549882
65 34910.949264 11375.593728
66 42929.872297 34961.049227
67 27129.762600 16440.044441
68 38565.642658 38105.748706
69 29151.276000 229.130469
70 47536.799716 1431.024251
71 38676.248923 21860.150901
72 38832.883991 16363.433811
73 14384.611128 20396.310258
74 22049.107871 41177.388200
75 45308.754901 15861.241853
76 16374.671764 25997.914533
77 22231.423273 29598.523482
78 23976.855493 49741.067973
79 36761.800531 46843.460547
80 754.420933 8152.674748
81 3532.821952 8050.641633
82 34883.348326 24604.911290
83 16931.776594 38609.123158
84 49482.597129 39970.741350
85 3411.229406 28534.085056
86 40241.340294 22140.943992
87 31843.123956 30581.259518
88 47516.461281 47788.341741
89 12199.137650 19324.346063
90 9056.427993 21283.943503
91 14332.163603 36929.224639
92 40980.658410 32284.817303
93 12630.869408 19107.114073
94 29059.023892 35988.714301
95 39307.533591 4886.068348
96 30135.723574 18098.625284
97 49704.979232 10711.834755
98 19839.568771 45320.984896
99 14452.634858 35359.190373
100 14914.487420 47322.616034
101 28190.256872 47068.441783
102 5450.632785 9245.263708
103 12886.211959 38225.882509
104 16435.078282 7060.354825
105 15488.830318 20727.453527
106 12355.570767 47070.070718
107 6373.953027 19316.588233
108 1754.384513 39236.703985
109 30982.677190 11628.329310
110 36985.607077 22310.398545
111 5727.421143 49902.737028
112 33248.256061 12179.481682
113 3427.893100 12828.921183
114 42274.166301 5425.953414
115 8014.424365 10682.177078
116 38010.138131 31991.932523
117 12641.580469 14010.462973
118 16925.189380 41805.594451
119 43652.145991 6763.167024
120 37924.328587 35732.064936
121 3071.963761 11296.399512
122 40827.609956 17944.391308
123 29307.574203 9991.369047
124 15495.366073 5914.446954
125 5951.444954 23105.668074
126 35592.795808 39556.587886
127 15032.621783 34109.124694
128 17462.114524 33785.618501
129 11665.911014 46092.038414
130 34924.875073 34857.776019
131 35376.532493 14520.550299
132 29575.879416 29577.793920
133 47080.389078 19415.332797
134 7878.119899 701.469979
135 37139.042337 32536.096066
136 5173.573043 6836.885724
137 40481.810373 34084.090292
138 30131.182069 42770.728796
139 32022.567095 20587.834592
140 5103.049037 27968.678440
141 42463.496121 27162.795056
142 18366.591878 12450.059465
143 27863.075537 24217.095016
144 38493.604812 16112.807736
145 22597.703121 29135.614051
146 7391.300085 10647.495417
147 13638.048599 499.797313
148 7669.433615 16008.461507
149 40325.512282 11321.460970
150 27505.124705 33398.166856
151 16665.116420 37887.824188
152 3522.809091 3791.855176
153 2407.483125 44272.874784
154 22344.036982 23435.592867
155 3887.994525 39929.208536
156 38595.726666 10843.491104
157 12304.189256 40730.293947
158 9060.679714 1791.228467
159 26922.725814 30758.843798
160 44232.295177 39343.218552
161 37706.141947 3668.546602
162 45516.349602 28172.711992
163 9496.849171 8327.057614
